state,video,seq
0,MM_1,08140
0,MM_1,08150
0,MM_1,08160
0,MM_1,08170
0,MM_1,08180
0,MM_1,08190
0,MM_1,08200
0,MM_1,08210
0,MM_1,08220
0,MM_1,08230
0,MM_1,08240
0,MM_1,08250
0,MM_1,08260
0,MM_1,08270
0,MM_1,08280
0,MM_1,08290
0,MM_1,08300
0,MM_1,08310
0,MM_1,08320
0,MM_1,08330
0,MM_1,08340
0,MM_1,08350
0,MM_1,08360
0,MM_1,08370
0,MM_1,08380
0,MM_1,08390
0,MM_1,08400
0,MM_1,08410
0,MM_1,08420
0,MM_1,08430
0,MM_1,08440
0,MM_1,08450
0,MM_1,08460
0,MM_1,08470
0,MM_1,08480
0,MM_1,08490
0,MM_1,08500
0,MM_1,08510
0,MM_1,08520
0,MM_1,08530
0,MM_1,08540
0,MM_1,08550
0,MM_1,08560
0,MM_1,08570
0,MM_1,08580
0,MM_1,08590
0,MM_1,08600
0,MM_1,08610
0,MM_1,08620
0,MM_1,08630
0,MM_1,08640
0,MM_1,08650
0,MM_1,08660
0,MM_1,08670
0,MM_1,08680
0,MM_1,08690
0,MM_1,08700
0,MM_1,08710
0,MM_1,08720
0,MM_1,08730
0,MM_1,08740
0,MM_1,08750
0,MM_1,08760
0,MM_1,08770
0,MM_1,08780
0,MM_1,08790
0,MM_1,08800
0,MM_1,08810
0,MM_1,08820
0,MM_1,08830
0,MM_1,08840
0,MM_1,08850
0,MM_1,08860
0,MM_1,08870
0,MM_1,08880
0,MM_1,08890
0,MM_1,08900
0,MM_1,08910
0,MM_1,08920
0,MM_1,08930
0,MM_1,08940
0,MM_1,08950
0,MM_1,08960
0,MM_1,08970
0,MM_1,08980
0,MM_1,08990
0,MM_1,09000
0,MM_1,09010
0,MM_1,09020
0,MM_1,09030
0,MM_1,09040
0,MM_1,09050
0,MM_1,09060
0,MM_1,09070
0,MM_1,09080
0,MM_1,09090
0,MM_1,09100
0,MM_1,09110
0,MM_1,09120
0,MM_1,09130
0,MM_1,09140
0,MM_1,09150
0,MM_1,09160
0,MM_1,09170
0,MM_1,09180
0,MM_1,09190
0,MM_1,09200
0,MM_1,09210
0,MM_1,09220
0,MM_1,09230
0,MM_1,09240
0,MM_1,09250
0,MM_1,09260
0,MM_1,09270
0,MM_1,09280
0,MM_1,09290
0,MM_1,09300
0,MM_1,09310
0,MM_1,09320
0,MM_1,09330
0,MM_1,09340
0,MM_1,09350
0,MM_1,09360
0,MM_1,09370
0,MM_1,09380
0,MM_1,09390
0,MM_1,09400
0,MM_1,09410
0,MM_1,09420
0,MM_1,09430
0,MM_1,09440
0,MM_1,09450
0,MM_1,09460
0,MM_1,09470
0,MM_1,09480
0,MM_1,09490
0,MM_1,09500
0,MM_1,09510
0,MM_1,09520
0,MM_1,09530
0,MM_1,09540
0,MM_1,09550
0,MM_1,09560
0,MM_1,09570
0,MM_1,09580
0,MM_1,09590
0,MM_1,09600
0,MM_1,09610
0,MM_1,09620
0,MM_1,09630
0,MM_1,09640
0,MM_1,09650
0,MM_1,09660
0,MM_1,09670
0,MM_1,09680
0,MM_1,09690
0,MM_1,09700
0,MM_1,09710
0,MM_1,09720
0,MM_1,09730
0,MM_1,09740
0,MM_1,09750
0,MM_1,09760
0,MM_1,09770
0,MM_1,09780
0,MM_1,09790
0,MM_1,09800
0,MM_1,09810
0,MM_1,09820
0,MM_1,09830
0,MM_1,09840
0,MM_1,09850
0,MM_1,09860
0,MM_1,09870
0,MM_1,09880
0,MM_1,09890
0,MM_1,09900
0,MM_1,09910
0,MM_1,09920
0,MM_1,09930
0,MM_1,09940
0,MM_1,09950
0,MM_1,09960
0,MM_1,09970
0,MM_1,09980
0,MM_1,09990
0,MM_1,10000
0,MM_1,10010
0,MM_1,10020
0,MM_1,10030
0,MM_1,10040
0,MM_1,10050
0,MM_1,10060
0,MM_1,10070
0,MM_1,10080
0,MM_1,10090
0,MM_1,10100
0,MM_1,10110
0,MM_1,10120
0,MM_1,10130
0,MM_1,10140
0,MM_1,10150
0,MM_1,10160
0,MM_1,10170
0,MM_1,10180
0,MM_1,10190
0,MM_1,10200
0,MM_1,10210
0,MM_1,10220
0,MM_1,10230
0,MM_1,10240
0,MM_1,10250
0,MM_1,10260
0,MM_1,10270
0,MM_1,10280
0,MM_1,10290
0,MM_1,10300
0,MM_1,10310
0,MM_1,10320
0,MM_1,10330
0,MM_1,10340
0,MM_1,10350
0,MM_1,10360
0,MM_1,10370
0,MM_1,10380
0,MM_1,10390
0,MM_1,10400
0,MM_1,10410
0,MM_1,10420
0,MM_1,10430
0,MM_1,10440
0,MM_1,10450
0,MM_1,10460
0,MM_1,10470
0,MM_1,10480
0,MM_1,10490
0,MM_1,10500
0,MM_1,10510
0,MM_1,10520
0,MM_1,10530
0,MM_1,10540
0,MM_1,10550
0,MM_1,10560
0,MM_1,10570
0,MM_1,10580
0,MM_1,10590
0,MM_1,10600
0,MM_1,10610
0,MM_1,10620
0,MM_1,10630
0,MM_1,10640
0,MM_1,10650
0,MM_1,10660
0,MM_1,10670
0,MM_1,10680
0,MM_1,10690
0,MM_1,10700
0,MM_1,10710
0,MM_1,10720
0,MM_1,10730
0,MM_1,10740
0,MM_1,10750
0,MM_1,10760
0,MM_1,10770
0,MM_1,10780
0,MM_1,10790
0,MM_1,10800
0,MM_1,10810
0,MM_1,10820
0,MM_1,10830
0,MM_1,10840
0,MM_1,10850
0,MM_1,10860
0,MM_1,10870
0,MM_1,10880
0,MM_1,10890
0,MM_1,10900
0,MM_1,10910
0,MM_1,10920
0,MM_1,10930
0,MM_1,10940
0,MM_1,10950
0,MM_1,10960
0,MM_1,10970
0,MM_1,10980
0,MM_1,10990
0,MM_1,11000
0,MM_1,11010
0,MM_1,11020
0,MM_1,11030
0,MM_1,11040
0,MM_1,11050
0,MM_1,11060
0,MM_1,11070
0,MM_1,11080
0,MM_1,11090
0,MM_1,11100
0,MM_1,11110
0,MM_1,11120
0,MM_1,11130
0,MM_1,11140
0,MM_1,11150
0,MM_1,11160
0,MM_1,11170
0,MM_1,11180
0,MM_1,11190
0,MM_1,11200
0,MM_1,11210
0,MM_1,11220
0,MM_1,11230
0,MM_1,11240
0,MM_1,11250
0,MM_1,11260
0,MM_1,11270
0,MM_1,11280
0,MM_1,11290
0,MM_1,11300
0,MM_1,11310
0,MM_1,11320
0,MM_1,11330
0,MM_1,11340
0,MM_1,11350
0,MM_1,11360
0,MM_1,11370
0,MM_1,11380
0,MM_1,11390
0,MM_1,11400
0,MM_1,11410
0,MM_1,11420
0,MM_1,11430
0,MM_1,11440
0,MM_1,11450
0,MM_1,11460
0,MM_1,11470
0,MM_1,11480
0,MM_1,11490
0,MM_1,11500
0,MM_1,11510
0,MM_1,11520
0,MM_1,11530
0,MM_1,11540
0,MM_1,11550
0,MM_1,11560
0,MM_1,11570
0,MM_1,11580
0,MM_1,11590
0,MM_1,11600
0,MM_1,11610
0,MM_1,11620
0,MM_1,11630
0,MM_1,11640
0,MM_1,11650
0,MM_1,11660
0,MM_1,11670
0,MM_1,11680
0,MM_1,11690
0,MM_1,11700
0,MM_1,11710
0,MM_1,11720
0,MM_1,11730
0,MM_1,11740
0,MM_1,11750
0,MM_1,11760
0,MM_1,11770
0,MM_1,11780
0,MM_1,11790
0,MM_1,11800
0,MM_1,11810
0,MM_1,11820
0,MM_1,11830
0,MM_1,11840
0,MM_1,11850
0,MM_1,11860
0,MM_1,11870
0,MM_1,11880
0,MM_1,11890
0,MM_1,11900
0,MM_1,11910
0,MM_1,11920
0,MM_1,11930
0,MM_1,11940
0,MM_1,11950
0,MM_1,11960
0,MM_1,11970
0,MM_1,11980
0,MM_1,11990
0,MM_1,12000
0,MM_1,12010
0,MM_1,12020
1,MM_1,12040
1,MM_1,12050
1,MM_1,12060
1,MM_1,12070
1,MM_1,12080
1,MM_1,12090
1,MM_1,12100
1,MM_1,12110
1,MM_1,12120
1,MM_1,12130
1,MM_1,12140
1,MM_1,12150
1,MM_1,12160
1,MM_1,12170
1,MM_1,12180
1,MM_1,12190
1,MM_1,12200
1,MM_1,12210
1,MM_1,12220
1,MM_1,12230
1,MM_1,12240
1,MM_1,12250
1,MM_1,12260
1,MM_1,12270
1,MM_1,12280
1,MM_1,12290
1,MM_1,12300
1,MM_1,12310
1,MM_1,12320
1,MM_1,12330
1,MM_1,12340
1,MM_1,12350
1,MM_1,12360
1,MM_1,12370
1,MM_1,12380
1,MM_1,12390
1,MM_1,12400
1,MM_1,12410
1,MM_1,12420
1,MM_1,12430
1,MM_1,12440
1,MM_1,12450
1,MM_1,12460
1,MM_1,12470
1,MM_1,12480
1,MM_1,12490
1,MM_1,12500
1,MM_1,12510
1,MM_1,12520
1,MM_1,12530
1,MM_1,12540
1,MM_1,12550
1,MM_1,12560
3,MM_1,12580
3,MM_1,12590
3,MM_1,12600
3,MM_1,12610
3,MM_1,12620
3,MM_1,12630
3,MM_1,12640
3,MM_1,12650
3,MM_1,12660
3,MM_1,12670
3,MM_1,12680
3,MM_1,12690
3,MM_1,12700
3,MM_1,12710
3,MM_1,12720
3,MM_1,12730
3,MM_1,12740
3,MM_1,12750
3,MM_1,12760
3,MM_1,12770
3,MM_1,12780
3,MM_1,12790
3,MM_1,12800
3,MM_1,12810
3,MM_1,12820
3,MM_1,12830
3,MM_1,12840
3,MM_1,12850
3,MM_1,12860
3,MM_1,12870
3,MM_1,12880
3,MM_1,12890
3,MM_1,12900
3,MM_1,12910
3,MM_1,12920
3,MM_1,12930
3,MM_1,12940
3,MM_1,12950
3,MM_1,12960
3,MM_1,12970
3,MM_1,12980
3,MM_1,12990
3,MM_1,13000
3,MM_1,13010
3,MM_1,13020
3,MM_1,13030
3,MM_1,13040
3,MM_1,13050
3,MM_1,13060
3,MM_1,13070
3,MM_1,13080
3,MM_1,13090
3,MM_1,13100
3,MM_1,13110
3,MM_1,13120
3,MM_1,13130
3,MM_1,13140
3,MM_1,13150
0,MM_2,00000
0,MM_2,00010
0,MM_2,00020
0,MM_2,00030
0,MM_2,00040
0,MM_2,00050
0,MM_2,00060
0,MM_2,00070
0,MM_2,00080
0,MM_2,00090
0,MM_2,00100
0,MM_2,00110
0,MM_2,00120
0,MM_2,00130
0,MM_2,00140
0,MM_2,00150
0,MM_2,00160
0,MM_2,00170
0,MM_2,00180
0,MM_2,00190
0,MM_2,00200
0,MM_2,00210
0,MM_2,00220
0,MM_2,00230
0,MM_2,00240
0,MM_2,00250
0,MM_2,00260
0,MM_2,00270
0,MM_2,00280
0,MM_2,00290
0,MM_2,00300
0,MM_2,00310
0,MM_2,00320
0,MM_2,00330
0,MM_2,00340
0,MM_2,00350
0,MM_2,00360
0,MM_2,00370
0,MM_2,00380
0,MM_2,00390
0,MM_2,00400
0,MM_2,00410
0,MM_2,00420
0,MM_2,00430
0,MM_2,00440
0,MM_2,00450
0,MM_2,00460
0,MM_2,00470
0,MM_2,00480
0,MM_2,00490
0,MM_2,00500
0,MM_2,00510
0,MM_2,00520
0,MM_2,00530
0,MM_2,00540
0,MM_2,00550
0,MM_2,00560
0,MM_2,00570
0,MM_2,00580
0,MM_2,00590
0,MM_2,00600
0,MM_2,00610
0,MM_2,00620
0,MM_2,00630
0,MM_2,00640
0,MM_2,00650
0,MM_2,00660
0,MM_2,00670
0,MM_2,00680
0,MM_2,00690
0,MM_2,00700
0,MM_2,00710
0,MM_2,00720
0,MM_2,00730
0,MM_2,00740
0,MM_2,00750
0,MM_2,00760
0,MM_2,00770
0,MM_2,00780
0,MM_2,00790
0,MM_2,00800
0,MM_2,00810
0,MM_2,00820
0,MM_2,00830
